"recskil","recexp","recknow","recimg","recgndr","sofrdst","sofrwrk","sofrpr","sofrprv","cntry","pspwght"
1,3,3,2,2,2,2,2,4,"RS",0.641523599624634
1,3,3,NA,2,5,2,5,5,"RS",0.3341324031353
4,4,4,1,3,2,2,1,2,"RS",0.260981440544128
2,3,4,NA,NA,4,4,3,NA,"RS",0.346158504486084
1,2,4,NA,2,4,2,3,2,"RS",1.0804854631424
3,3,4,NA,3,1,1,1,1,"RS",2.4351224899292
4,4,4,NA,4,1,3,4,4,"RS",0.399895429611206
2,2,4,4,2,3,5,3,1,"RS",0.668283522129059
4,4,2,1,1,1,1,1,5,"RS",0.394543766975403
NA,4,3,NA,3,4,2,2,4,"RS",0.286399632692337
2,3,4,2,2,3,2,2,2,"RS",0.405960947275162
3,3,3,4,3,1,2,2,4,"RS",1.01319468021393
1,2,3,NA,3,3,2,2,2,"RS",0.990619122982025
2,3,3,2,2,3,3,5,4,"RS",1.19104087352753
2,2,1,NA,2,5,1,2,NA,"RS",0.269664019346237
4,4,4,1,2,1,1,1,1,"RS",0.0286295730620623
3,3,4,2,3,2,2,2,4,"RS",1.82623469829559
2,3,3,1,3,3,1,2,4,"RS",0.352098733186722
1,1,4,NA,2,3,NA,2,2,"RS",1.07953584194183
3,4,3,2,1,1,1,1,5,"RS",1.18363130092621
2,4,3,1,1,2,3,2,4,"RS",2.26022291183472
2,2,3,NA,4,4,4,2,4,"RS",0.253319144248962
4,4,4,1,3,2,2,1,2,"RS",0.334141761064529
1,1,3,1,3,1,1,1,5,"RS",1.70644950866699
2,2,4,NA,NA,3,3,1,4,"RS",0.692317008972168
3,3,4,1,2,1,1,2,4,"RS",0.672846376895905
4,4,3,NA,2,1,1,1,5,"RS",0.684392750263214
1,1,3,NA,1,1,1,1,5,"RS",0.796692371368408
2,2,3,1,1,NA,3,3,2,"RS",1.19104087352753
2,2,3,3,2,1,2,3,3,"RS",0.265114486217499
4,4,4,NA,NA,1,1,1,1,"RS",0.900798201560974
2,2,3,3,2,2,3,2,4,"RS",0.677295506000519
3,3,2,2,2,3,2,1,2,"RS",0.621831476688385
2,2,3,NA,1,3,2,2,4,"RS",0.26556408405304
4,4,4,3,1,4,2,4,3,"RS",1.89262223243713
3,2,2,2,1,3,4,4,4,"RS",0.808992087841034
2,2,3,NA,2,3,2,2,4,"RS",1.46416401863098
1,1,2,1,1,2,1,1,1,"RS",0.346393287181854
1,1,2,3,2,2,3,3,3,"RS",1.82623469829559
3,3,4,3,2,1,1,1,5,"RS",0.253319144248962
4,4,3,2,3,1,1,1,NA,"RS",0.336423188447952
1,1,4,4,3,2,1,2,3,"RS",0.789087533950806
3,3,3,NA,3,1,2,3,4,"RS",0.406236290931702
1,1,3,1,2,3,2,3,NA,"RS",0.62288624048233
2,2,4,NA,3,1,1,1,5,"RS",1.036745429039
2,2,4,1,4,4,4,2,4,"RS",2.23601746559143
2,2,3,2,1,2,2,2,4,"RS",1.48592877388
4,2,2,1,1,4,1,1,3,"RS",2.51922345161438
3,3,4,1,1,4,2,2,3,"RS",3.87329316139221
1,2,4,NA,1,1,1,1,3,"RS",1.01109099388123
1,2,4,1,1,2,2,3,4,"RS",0.621831476688385
1,1,4,1,3,1,1,2,5,"RS",0.704197466373444
2,NA,4,2,2,2,3,2,4,"RS",1.76621103286743
3,4,3,1,2,2,4,3,3,"RS",0.494075000286102
2,2,4,3,3,2,2,2,3,"RS",1.7865617275238
3,3,3,4,3,2,2,2,4,"RS",0.405960947275162
1,2,4,NA,4,4,4,4,4,"RS",0.798436522483826
3,2,1,1,1,3,3,2,3,"RS",0.476706951856613
3,3,4,NA,1,1,1,1,3,"RS",0.592369556427002
1,1,4,1,1,2,2,2,4,"RS",0.399895429611206
2,2,4,1,3,4,2,4,3,"RS",1.80159640312195
4,3,3,1,NA,4,1,2,3,"RS",0.346158504486084
2,2,3,1,2,3,3,3,4,"RS",0.953413903713226
2,3,4,NA,2,4,1,3,4,"RS",0.692786574363708
2,2,1,2,1,4,2,3,3,"RS",0.704197466373444
1,1,4,1,1,2,2,2,4,"RS",0.0346047729253769
1,1,3,2,2,3,3,3,3,"RS",0.256337910890579
4,4,4,NA,NA,1,1,1,2,"RS",0.336423188447952
4,4,4,1,2,4,5,5,5,"RS",0.406236290931702
1,2,4,NA,2,4,4,3,NA,"RS",1.36735665798187
NA,2,3,NA,1,3,2,2,5,"RS",0.352098733186722
1,3,4,3,3,1,1,5,5,"RS",1.73513925075531
2,2,3,2,NA,1,NA,1,NA,"RS",3.08857655525208
3,1,3,1,3,3,4,3,5,"RS",0.521962881088257
1,2,4,4,1,1,1,4,4,"RS",1.21788263320923
3,4,4,1,2,2,2,2,4,"RS",1.20356941223145
1,1,4,1,1,2,2,2,4,"RS",0.938741385936737
3,2,3,1,3,4,4,2,4,"RS",1.28304719924927
2,2,2,NA,NA,2,2,2,NA,"RS",0.513156831264496
3,3,3,NA,2,2,1,2,4,"RS",2.20555233955383
2,2,4,2,2,1,3,2,5,"RS",0.0657074004411697
3,3,4,1,2,1,2,2,4,"RS",0.346393287181854
4,4,3,3,4,1,1,NA,NA,"RS",0.265114486217499
3,3,4,1,2,3,2,2,4,"RS",0.812472581863403
1,NA,4,2,2,3,2,2,4,"RS",0.346158504486084
2,4,4,NA,2,1,1,1,1,"RS",1.91979873180389
2,2,3,1,4,2,2,2,5,"RS",0.704675137996674
2,2,4,2,NA,4,1,3,3,"RS",0.405960947275162
2,4,4,NA,4,2,2,2,4,"RS",1.2539359331131
4,4,1,1,1,4,1,1,2,"RS",2.07700753211975
1,2,2,NA,3,4,4,4,3,"RS",0.953413903713226
2,2,3,NA,NA,2,2,2,2,"RS",1.95707309246063
2,2,NA,NA,NA,4,2,2,4,"RS",0.495328903198242
NA,3,4,NA,1,2,2,2,2,"RS",0.759957253932953
2,3,4,1,2,2,2,2,4,"RS",2.63380432128906
2,2,3,2,2,2,2,2,3,"RS",0.645548760890961
2,2,3,1,2,2,1,2,3,"RS",0.359845221042633
1,2,3,NA,NA,1,1,1,4,"RS",0.678280711174011
2,2,2,2,3,4,2,2,4,"RS",2.27930402755737
1,2,4,NA,2,4,1,2,4,"RS",0.81036388874054
1,1,4,4,1,1,1,1,NA,"RS",0.336423188447952
1,3,3,3,3,2,2,2,3,"RS",1.55511820316315
4,4,4,NA,1,4,4,1,3,"RS",0.745826423168182
1,1,3,NA,NA,NA,2,2,4,"RS",0.684392750263214
4,3,4,NA,2,2,2,2,2,"RS",0.257666140794754
3,3,3,3,3,2,2,2,4,"RS",0.352337568998337
3,2,4,1,2,4,2,2,4,"RS",0.684392750263214
2,2,2,1,3,1,2,2,4,"RS",0.594165146350861
3,4,3,2,1,2,1,1,4,"RS",0.256578415632248
1,1,4,1,1,4,2,2,4,"RS",0.718471884727478
2,2,3,3,2,2,2,2,4,"RS",0.668283522129059
NA,4,4,1,NA,NA,1,1,NA,"RS",0.334141761064529
2,2,2,NA,NA,2,2,2,4,"RS",0.247664451599121
3,2,2,1,1,1,1,2,4,"RS",1.03918015956879
1,1,1,1,1,5,5,5,5,"RS",1.48473870754242
2,2,2,NA,3,3,3,3,3,"RS",0.798436522483826
3,3,4,2,3,2,2,2,4,"RS",0.265114486217499
1,1,1,NA,4,5,5,5,5,"RS",0.769013702869415
1,1,4,3,2,4,2,1,3,"RS",0.62288624048233
2,2,3,NA,2,3,1,3,4,"RS",1.62494516372681
3,3,3,NA,2,2,2,2,2,"RS",1.19104087352753
3,4,3,2,2,1,2,1,5,"RS",0.900798201560974
3,3,4,NA,2,2,2,2,4,"RS",0.540242731571198
4,1,4,4,1,1,1,1,1,"RS",0.247664451599121
2,3,3,1,NA,2,2,2,4,"RS",0.704675137996674
NA,NA,NA,NA,NA,1,2,2,NA,"RS",0.531128168106079
2,3,3,3,3,2,2,1,4,"RS",0.455785632133484
4,4,4,1,1,2,2,2,4,"RS",0.668718159198761
2,4,4,1,2,NA,2,2,4,"RS",0.594165146350861
4,4,4,NA,2,3,1,1,2,"RS",2.56609439849854
3,2,3,NA,1,2,2,2,4,"RS",1.48598623275757
4,4,3,NA,3,2,2,2,2,"RS",0.882221102714539
1,1,2,1,1,3,3,3,5,"RS",1.01109099388123
4,4,2,2,2,4,2,1,3,"SE",1.26878368854523
4,4,2,1,1,5,1,2,4,"SE",0.877170205116272
3,3,3,2,2,4,2,2,4,"SE",0.904139757156372
4,4,4,4,2,NA,1,1,5,"SE",4.0000057220459
4,4,4,2,1,2,2,2,5,"SE",0.59842836856842
4,4,3,3,2,4,1,2,4,"SE",0.478202968835831
3,4,3,3,3,4,3,2,5,"SE",0.688385248184204
3,2,4,3,3,3,2,1,5,"SE",1.7993700504303
4,2,1,2,3,5,1,2,4,"SE",1.01888906955719
4,3,4,4,3,4,1,2,4,"SE",1.30925285816193
2,2,3,1,1,4,2,2,4,"SE",0.718131721019745
3,2,3,4,3,1,4,1,5,"SE",1.50606417655945
2,2,2,3,2,4,4,3,4,"SE",0.351368695497513
2,4,2,2,2,2,2,2,4,"SE",0.478202968835831
3,4,2,2,2,4,2,2,4,"SE",0.729771077632904
3,3,2,2,2,4,3,3,4,"SE",1.03704643249512
4,4,4,3,2,3,3,2,5,"SE",0.563574910163879
3,4,4,2,1,4,2,3,4,"SE",0.584106624126434
4,4,3,2,2,1,1,1,5,"SE",0.609455049037933
4,3,3,3,2,4,2,2,4,"SE",0.395162463188171
4,3,2,2,1,4,2,2,4,"SE",1.10092151165009
4,4,4,3,3,3,2,2,4,"SE",0.593426883220673
4,4,3,3,2,4,2,2,5,"SE",1.10092151165009
3,3,4,2,3,3,1,4,5,"SE",1.03704643249512
4,4,3,2,2,5,2,2,3,"SE",1.26878368854523
4,3,2,2,1,4,2,2,3,"SE",0.646095156669617
4,3,2,3,2,4,4,2,5,"SE",1.36635422706604
4,4,2,2,1,4,2,3,3,"SE",0.877170205116272
3,4,2,2,2,3,2,2,4,"SE",0.747925937175751
4,1,1,1,1,4,1,1,5,"SE",1.05938398838043
3,3,2,2,2,2,2,2,5,"SE",0.517132759094238
4,4,4,3,1,4,2,1,5,"SE",1.29216301441193
3,2,2,3,2,2,2,1,4,"SE",0.762542486190796
4,3,4,2,3,NA,NA,2,4,"SE",1.78659617900848
3,3,3,2,2,4,3,2,4,"SE",0.877170205116272
4,4,1,1,1,4,2,2,4,"SE",4.0000057220459
2,4,3,1,2,4,1,4,4,"SE",1.29216301441193
4,4,3,2,2,2,2,2,4,"SE",0.515511989593506
3,3,3,3,2,3,2,2,4,"SE",1.36635422706604
3,3,4,4,3,2,3,2,5,"SE",1.47758769989014
4,3,2,3,1,4,3,2,5,"SE",0.646095156669617
3,3,3,3,2,4,2,2,4,"SE",3.03159976005554
3,3,2,2,2,2,2,2,4,"SE",0.497621387243271
4,3,3,2,2,3,2,2,5,"SE",0.507776260375977
3,3,3,NA,1,2,2,NA,NA,"SE",0.586460411548615
2,2,3,1,1,2,1,3,4,"SE",2.18040823936462
4,4,4,2,2,3,NA,2,4,"SE",0.593929886817932
4,4,4,4,1,3,2,1,5,"SE",0.977744221687317
3,3,4,1,1,3,2,3,5,"SE",1.68891060352325
4,2,4,3,2,3,2,1,5,"SE",0.584106624126434
4,4,2,2,2,3,2,2,4,"SE",3.03159976005554
4,2,4,1,1,3,3,3,4,"SE",1.21731781959534
4,4,3,2,2,4,2,2,4,"SE",0.688385248184204
3,2,1,2,1,2,2,2,2,"SE",1.05938398838043
3,3,3,2,3,2,4,2,4,"SE",1.53294765949249
4,4,3,2,1,3,2,1,5,"SE",1.29029726982117
4,3,3,2,2,4,3,1,5,"SE",0.602228879928589
3,3,3,2,2,3,2,2,3,"SE",1.30925285816193
4,4,4,2,2,2,2,2,4,"SE",1.27853095531464
2,3,2,2,4,2,3,2,4,"SE",0.618094742298126
4,4,1,1,1,2,2,2,5,"SE",0.763188481330872
4,3,2,2,2,2,2,2,4,"SE",0.841260194778442
3,1,1,1,1,2,2,2,4,"SE",0.507776260375977
3,2,2,2,1,1,2,2,4,"SE",0.940854012966156
4,3,1,1,1,3,4,1,4,"SE",1.45085370540619
4,4,2,4,2,2,2,3,4,"SE",1.29029726982117
4,4,3,1,1,2,2,1,4,"SE",1.10092151165009
4,2,2,1,1,3,2,2,4,"SE",0.593929886817932
4,2,1,1,1,1,1,2,4,"SE",0.646095156669617
4,4,2,1,1,4,2,1,4,"SE",1.1931631565094
4,3,2,1,3,1,4,2,4,"SE",0.515511989593506
4,3,2,2,1,3,2,2,5,"SE",1.08100211620331
4,4,2,3,2,5,4,1,5,"SE",1.01804411411285
4,4,2,2,1,2,2,2,5,"SE",0.72551828622818
4,2,1,1,1,4,4,2,4,"SE",0.718131721019745
3,4,2,3,2,2,2,1,5,"SE",0.478202968835831
4,4,4,3,2,4,2,2,4,"SE",0.718739986419678
4,3,3,2,1,2,1,1,5,"SE",1.36635422706604
4,3,1,2,1,5,1,1,4,"SE",0.497621387243271
3,3,2,2,2,4,2,2,4,"SE",0.602228879928589
4,3,2,2,2,4,2,2,3,"SE",0.904139757156372
4,3,3,2,1,3,2,2,4,"SE",0.465709745883942
4,3,3,1,1,4,2,2,4,"SE",0.940854012966156
4,3,2,2,2,4,2,2,3,"SE",3.08746123313904
4,3,4,3,2,2,3,2,4,"SE",0.593426883220673
3,3,3,3,2,2,1,2,5,"SE",0.518534243106842
4,3,4,1,1,5,2,2,NA,"SE",1.2330014705658
4,2,2,4,2,2,3,2,5,"SE",0.729771077632904
2,2,3,3,2,5,2,2,4,"SE",1.45085370540619
3,3,2,2,1,4,2,2,4,"SE",1.45085370540619
3,3,3,2,1,2,3,2,4,"SE",0.630707919597626
3,3,3,2,1,5,2,1,4,"SE",1.30925285816193
3,3,2,1,1,3,3,2,4,"SE",0.763188481330872
3,3,4,3,2,3,1,4,4,"SE",2.14095950126648
4,3,2,3,2,2,3,1,5,"SE",0.618094742298126
NA,NA,NA,NA,NA,4,2,2,4,"SE",1.29216301441193
4,4,3,2,2,3,2,2,4,"SE",1.26878368854523
4,3,1,1,1,1,1,1,5,"SE",0.646095156669617
4,3,2,2,2,5,2,1,2,"SE",3.10297417640686
4,3,4,1,2,3,2,1,5,"SE",1.29029726982117
4,4,4,1,1,4,1,1,5,"SE",1.45085370540619
4,4,2,2,1,4,2,3,5,"SE",1.24350249767303
3,3,4,4,2,2,1,2,5,"SE",1.08100211620331
4,3,1,1,1,4,2,4,5,"SE",0.563574910163879
4,4,3,2,2,3,2,3,4,"SE",2.09814190864563
3,4,2,2,1,4,2,2,4,"SE",0.424814015626907
3,4,4,4,4,5,4,2,5,"SE",0.634405493736267
4,3,2,2,2,1,3,1,5,"SE",0.763188481330872
4,3,3,2,1,2,2,2,4,"SE",0.977744221687317
2,3,1,2,1,3,2,NA,3,"SE",2.9709734916687
4,4,NA,4,NA,3,2,2,4,"SE",0.688385248184204
3,3,3,NA,NA,1,2,1,NA,"SE",1.45951151847839
4,4,2,2,1,3,2,2,4,"SE",0.59842836856842
1,2,3,2,2,2,2,2,5,"SE",0.630707919597626
4,2,4,2,2,3,3,3,3,"SE",0.621718168258667
4,4,3,1,1,2,2,1,3,"SE",0.609455049037933
4,4,3,2,1,4,2,2,4,"SE",0.776593446731567
3,3,2,3,3,2,4,2,5,"SE",0.282883197069168
3,3,2,2,2,2,2,2,4,"SE",0.425173968076706
3,2,3,3,3,2,2,3,2,"SE",0.507776260375977
3,1,4,1,1,5,1,5,5,"SE",1.10437154769897
4,4,1,2,2,4,2,2,4,"SE",0.517132759094238
3,3,2,1,1,3,2,1,5,"SE",1.10437154769897
3,3,3,4,3,3,2,4,4,"SE",0.490830779075623
3,3,4,2,2,3,2,2,4,"SE",0.507776260375977
3,4,3,4,4,1,3,1,5,"SE",0.776593446731567
4,3,2,2,2,3,2,2,4,"SE",1.19488954544067
4,3,4,2,2,2,2,2,3,"SE",0.630707919597626
3,3,3,1,1,5,4,2,5,"SE",0.623267769813538
4,4,1,1,1,4,2,1,4,"SE",1.45085370540619
4,3,2,2,2,NA,2,2,3,"SE",1.33337795734406
4,4,3,4,2,5,1,2,4,"SE",0.618094742298126
2,2,3,1,1,2,2,4,4,"SE",1.7993700504303
3,4,4,3,1,4,4,2,4,"SE",1.33337795734406
3,2,3,2,2,2,2,2,3,"SE",0.597457230091095
2,3,4,2,2,2,1,1,2,"SE",1.66614067554474
2,3,2,2,2,3,2,2,5,"SE",1.33337795734406
4,3,2,2,2,2,3,1,5,"SE",0.646095156669617
4,3,2,1,1,3,2,2,4,"SE",0.646095156669617
3,3,2,1,2,2,3,2,4,"SE",0.593426883220673
3,3,4,1,3,3,3,1,5,"SE",0.623267769813538
4,4,3,2,2,3,2,3,4,"SE",0.490830779075623
4,4,2,2,2,4,1,4,4,"SE",0.493708163499832
4,4,1,1,1,3,2,2,4,"SE",0.563574910163879
4,4,2,2,2,4,2,2,4,"SE",1.08100211620331
3,4,2,2,1,5,1,1,5,"SE",0.395162463188171
3,2,2,2,1,4,2,2,2,"SE",0.940854012966156
3,3,3,3,2,3,3,3,3,"SE",1.01804411411285
4,4,3,2,2,3,3,3,NA,"SE",1.50606417655945
3,2,3,4,1,4,3,3,4,"SE",0.609455049037933
4,4,4,3,3,4,2,2,4,"SE",0.602228879928589
3,3,2,2,2,2,2,1,5,"SE",0.977744221687317
3,4,4,2,1,4,2,2,5,"SE",0.706842303276062
2,3,4,2,3,2,2,2,4,"SE",3.35558390617371
3,4,2,1,1,2,3,1,4,"SE",0.763188481330872
3,2,2,2,2,4,2,2,3,"SE",0.763188481330872
2,2,3,3,1,3,3,3,2,"SE",0.59842836856842
4,3,2,1,1,4,2,2,5,"SE",1.27853095531464
4,4,2,2,2,4,2,2,4,"SE",0.563574910163879
3,3,2,1,1,4,2,2,4,"SE",1.66895008087158
4,4,2,2,1,2,2,3,4,"SE",0.72551828622818
3,3,3,2,2,4,3,2,5,"SE",0.883562445640564
3,3,2,2,2,3,2,3,5,"SE",0.634405493736267
2,3,4,3,2,3,2,2,4,"SE",1.01804411411285
4,3,2,2,2,4,2,2,3,"SE",0.59842836856842
4,4,1,4,2,5,2,4,5,"SE",1.10092151165009
4,4,2,3,2,4,2,1,5,"SE",0.634405493736267
3,3,3,1,1,3,2,2,4,"SE",0.762542486190796
4,2,1,1,1,3,2,2,4,"SE",0.877170205116272
4,4,2,1,1,5,1,1,4,"SE",0.877170205116272
3,NA,2,4,1,4,2,2,3,"SE",1.78659617900848
4,3,4,4,2,2,2,2,5,"SE",0.593426883220673
4,4,3,3,3,4,1,1,4,"SE",1.36635422706604
2,2,4,1,1,5,1,1,5,"SE",0.940854012966156
4,4,4,1,1,2,4,2,4,"SE",1.45951151847839
4,3,4,4,3,2,3,2,5,"SE",0.489127993583679
4,4,3,3,2,2,2,1,4,"SE",1.56423008441925
3,4,2,2,1,2,1,3,5,"SE",0.507776260375977
3,4,3,3,4,4,1,2,4,"SE",0.593974947929382
4,2,1,2,2,3,2,2,4,"SE",0.646095156669617
3,2,3,2,2,2,3,3,4,"SE",1.45085370540619
3,3,4,3,2,4,2,2,5,"SE",1.45085370540619
4,3,2,1,2,1,3,2,4,"SE",0.424814015626907
4,4,2,2,1,3,2,2,4,"SE",0.646095156669617
2,4,NA,NA,NA,3,4,4,4,"SE",0.586460411548615
4,4,2,2,2,3,2,2,4,"SE",0.646095156669617
3,3,2,2,1,3,2,2,4,"SE",1.01804411411285
4,4,2,2,3,3,2,2,4,"SE",0.646095156669617
4,3,1,1,1,4,1,2,5,"SE",0.609455049037933
3,2,2,2,1,4,2,3,4,"SE",0.59842836856842
3,3,4,2,1,4,2,3,5,"SE",1.28307068347931
4,3,3,2,2,3,2,1,5,"SE",1.835578083992
4,4,3,2,3,3,2,2,4,"SE",0.940854012966156
4,2,2,2,1,3,2,2,4,"SE",0.593426883220673
4,3,3,2,2,2,2,1,4,"SE",0.977744221687317
3,2,1,1,1,3,2,2,3,"SE",0.718131721019745
4,4,2,3,3,2,3,2,4,"SE",0.630707919597626
4,4,2,NA,1,4,2,2,NA,"SE",0.517132759094238
4,4,3,4,2,5,2,2,4,"SE",0.593426883220673
4,4,2,4,1,4,4,NA,2,"SE",0.841260194778442
3,3,4,3,3,2,2,2,5,"SE",0.563574910163879
4,4,4,2,3,3,1,2,5,"SE",1.45951151847839
3,3,1,2,2,4,3,2,4,"SE",0.497621387243271
2,3,4,3,4,1,3,2,5,"SE",0.493708163499832
4,2,3,4,2,3,3,2,4,"SE",0.688385248184204
4,4,3,2,3,3,2,2,4,"SE",0.877170205116272
4,4,1,1,1,3,4,4,4,"SE",1.24161434173584
3,4,3,2,3,4,4,3,4,"SE",1.24341034889221
3,3,3,2,2,2,2,2,4,"SE",0.630707919597626
3,3,4,2,3,3,1,1,5,"SE",1.1931631565094
3,3,2,2,1,4,2,2,3,"SE",0.877170205116272
2,4,3,4,3,4,2,2,4,"SE",0.59842836856842
2,2,3,4,1,4,2,2,5,"SE",0.507776260375977
3,3,1,1,1,5,1,1,4,"SE",1.45085370540619
1,3,4,2,4,1,1,1,4,"SE",1.42183876037598
1,3,4,2,2,2,2,1,5,"SE",0.489127993583679
4,3,2,2,2,4,2,2,4,"SE",0.497621387243271
4,4,2,2,1,1,4,1,5,"SE",0.865249991416931
4,4,3,3,2,4,2,2,4,"SE",1.01804411411285
4,4,3,2,1,3,3,2,4,"SE",0.584106624126434
3,3,3,4,3,2,2,2,5,"SE",0.646095156669617
4,4,2,1,1,5,1,2,4,"SE",0.395162463188171
4,4,3,4,4,3,2,2,4,"SE",1.10092151165009
4,4,4,2,2,4,2,4,5,"SE",0.688385248184204
4,4,1,2,1,2,3,1,5,"SE",0.593426883220673
4,4,2,3,2,1,3,1,5,"SE",0.646095156669617
4,4,4,4,4,2,2,2,4,"SE",0.688385248184204
4,3,2,1,1,3,2,2,4,"SE",1.50606417655945
4,3,3,4,4,3,4,4,5,"SE",0.877913653850555
4,3,2,4,2,5,2,2,3,"SE",0.59842836856842
2,3,3,3,3,4,3,2,2,"SE",1.26695156097412
4,3,4,2,2,4,3,2,4,"SE",1.10092151165009
4,4,1,1,1,5,2,2,4,"SE",0.630707919597626
3,3,1,2,2,2,2,2,4,"SE",1.36635422706604
4,3,2,2,2,4,2,2,3,"SE",2.69307708740234
3,3,2,2,2,3,3,2,3,"SE",0.763188481330872
2,2,4,1,2,3,4,2,5,"SE",0.642329752445221
4,4,3,3,2,4,2,2,4,"SE",0.960053563117981
2,3,4,3,2,3,2,2,5,"SE",0.586460411548615
3,3,2,2,1,3,3,4,4,"SE",0.877170205116272
4,4,4,2,2,1,2,1,4,"SE",0.351368695497513
4,4,2,2,2,1,2,2,5,"SE",0.630707919597626
3,3,1,4,1,3,2,3,3,"SE",0.762542486190796
4,3,4,2,3,4,3,4,5,"SE",0.729771077632904
3,4,4,2,2,1,1,1,4,"SE",1.10092151165009
3,4,4,4,2,3,2,3,4,"SE",0.646095156669617
4,3,4,3,2,3,2,2,4,"SE",1.78659617900848
4,4,3,2,2,2,4,2,4,"SE",1.24161434173584
4,3,2,1,1,4,2,2,4,"SE",0.584106624126434
3,3,2,2,2,2,2,2,NA,"SE",0.333385437726974
4,4,2,3,3,2,4,1,5,"SE",1.26695156097412
4,3,3,3,2,5,2,1,4,"SE",0.747134923934937
4,3,4,1,2,2,2,2,3,"SE",0.877170205116272
3,3,2,NA,2,3,2,2,4,"SE",0.877170205116272
4,3,3,2,2,3,2,1,5,"SE",0.70582115650177
4,2,1,2,2,3,2,3,4,"SE",0.586460411548615
4,3,2,2,1,4,2,2,4,"SE",1.08100211620331
4,3,3,2,2,5,1,4,5,"SE",0.987395465373993
2,3,4,3,2,4,2,2,4,"SE",1.19488954544067
3,3,3,3,3,4,2,2,4,"SE",3.74459290504456
4,3,4,2,2,1,5,2,5,"SE",0.646095156669617
4,4,2,2,1,4,2,2,4,"SE",1.52206647396088
4,4,3,2,2,4,1,1,4,"SE",0.877170205116272
2,3,2,3,2,3,1,1,5,"SE",0.507776260375977
3,3,3,2,2,4,2,2,4,"SE",1.1931631565094
2,2,2,2,2,2,2,2,4,"SE",0.718739986419678
4,3,2,2,2,5,2,2,5,"SE",1.58174502849579
2,3,4,2,3,3,2,2,4,"SE",1.08100211620331
3,2,3,2,1,1,2,1,3,"SE",1.26878368854523
4,4,2,2,1,4,2,1,5,"SE",0.72551828622818
4,3,2,2,1,3,2,2,5,"SE",1.66614067554474
4,4,3,3,2,4,3,1,5,"SE",1.10092151165009
4,4,2,2,1,4,2,2,3,"SE",1.08100211620331
3,2,3,3,2,3,2,1,4,"SE",0.630707919597626
4,4,2,2,1,1,2,2,4,"SE",1.58174502849579
3,4,4,3,2,2,3,2,4,"SE",0.630707919597626
2,2,2,2,2,4,3,3,4,"SE",0.465709745883942
4,3,1,1,1,2,3,1,5,"SE",0.59842836856842
4,2,4,2,2,4,2,2,4,"SE",0.646095156669617
4,4,3,1,1,3,2,2,3,"SE",0.977744221687317
4,2,3,2,2,1,2,1,5,"SE",1.01804411411285
4,3,2,2,2,3,2,2,5,"SE",1.21731781959534
3,3,3,2,2,3,2,4,4,"SE",0.777251482009888
3,3,3,1,2,2,2,2,2,"SE",0.59842836856842
3,3,4,2,2,2,2,2,5,"SE",1.29216301441193
4,3,2,2,1,4,2,1,5,"SE",0.282883197069168
4,2,2,2,1,3,2,2,3,"SE",1.01888906955719
4,4,2,3,2,2,2,2,4,"SE",0.776593446731567
3,3,3,3,2,2,3,1,5,"SE",0.883562445640564
4,3,3,4,2,2,2,2,5,"SE",0.776593446731567
4,3,2,2,2,5,1,2,5,"SE",1.18586194515228
2,2,3,3,2,3,2,2,4,"SE",0.424814015626907
3,3,2,2,2,5,2,4,4,"SE",1.1931631565094
4,3,3,2,2,4,2,2,5,"SE",0.507776260375977
3,3,4,2,2,4,2,1,4,"SE",1.593052983284
3,3,1,3,3,3,2,2,2,"SE",1.45951151847839
4,2,2,2,1,2,5,2,2,"SE",0.747925937175751
3,3,3,3,2,3,2,2,4,"SE",0.747134923934937
3,3,4,2,1,3,2,1,5,"SE",0.621718168258667
4,2,1,1,1,3,1,1,2,"SE",0.985968708992004
3,3,3,2,2,2,2,2,4,"SE",0.977744221687317
3,4,4,2,2,3,4,2,4,"SE",0.497621387243271
2,2,3,1,2,3,2,3,4,"SE",0.563574910163879
4,4,3,2,2,2,3,2,4,"SE",0.763188481330872
4,3,1,1,1,3,2,1,4,"SE",1.10437154769897
4,3,1,1,1,4,1,2,5,"SE",1.56423008441925
4,4,2,1,3,2,2,3,4,"SE",0.593974947929382
2,3,4,3,3,4,2,1,4,"SE",0.646095156669617
4,3,3,2,2,1,2,1,5,"SE",1.26695156097412
NA,NA,NA,NA,NA,4,2,3,4,"SE",1.47758769989014
2,2,3,1,1,3,2,2,3,"SE",1.26878368854523
4,4,3,2,2,4,2,2,4,"SE",0.497621387243271
3,2,4,3,3,1,2,2,4,"SE",0.747292459011078
3,4,3,3,3,2,3,1,4,"SE",1.33337795734406
3,4,4,2,2,3,3,2,5,"SE",1.29029726982117
4,4,4,1,2,5,2,1,4,"SE",0.424814015626907
4,3,1,1,1,4,2,3,4,"SE",1.24350249767303
3,3,3,3,1,4,2,1,4,"SE",0.424814015626907
4,3,2,2,1,4,1,2,4,"SE",0.642329752445221
3,2,4,2,2,2,2,2,4,"SE",0.718739986419678
2,3,3,4,3,4,4,1,4,"SE",1.10092151165009
4,4,4,4,2,5,1,1,5,"SE",1.50606417655945
4,3,1,1,1,2,3,2,5,"SE",0.747292459011078
3,2,3,4,3,2,2,2,4,"SE",1.2086763381958
3,4,3,3,2,2,2,1,5,"SE",1.29216301441193
4,4,4,3,NA,4,1,3,5,"SE",0.489127993583679
4,4,3,4,4,4,2,1,5,"SE",1.26695156097412
